"","id","price","neighborhood","accommodates","bathrooms","bedrooms","beds","review_scores_rating","number_of_reviews","listing_url"
"11860",33584808,64,"Leith",4,1,2,2,93,35,"https://www.airbnb.com/rooms/33584808"
"11861",33586586,58,"Leith",4,1,1,2,91,14,"https://www.airbnb.com/rooms/33586586"
"11862",33586604,299,"Southside",4,1,1,2,100,2,"https://www.airbnb.com/rooms/33586604"
"11863",33600153,95,"Leith",7,2,3,4,NA,0,"https://www.airbnb.com/rooms/33600153"
"11864",33606751,90,NA,6,1,3,3,NA,0,"https://www.airbnb.com/rooms/33606751"
"11865",33607987,300,"New Town",6,2,3,4,100,7,"https://www.airbnb.com/rooms/33607987"
"11866",33608331,110,"Leith",6,1,2,3,100,24,"https://www.airbnb.com/rooms/33608331"
"11867",33609335,278,"Southside",4,2,2,2,100,2,"https://www.airbnb.com/rooms/33609335"
"11868",33616993,33,"New Town",1,1,1,1,90,12,"https://www.airbnb.com/rooms/33616993"
"11869",33622204,100,"Southside",6,1,3,3,NA,0,"https://www.airbnb.com/rooms/33622204"
"11870",33622631,75,"Newington",4,1,3,3,NA,0,"https://www.airbnb.com/rooms/33622631"
"11871",33628166,65,"New Town",2,1,1,1,91,11,"https://www.airbnb.com/rooms/33628166"
"11872",33628556,65,"Old Town",2,1,1,0,96,5,"https://www.airbnb.com/rooms/33628556"
"11873",33629134,75,"Leith",4,1,1,2,100,3,"https://www.airbnb.com/rooms/33629134"
"11874",33629484,70,"Leith",6,1,2,1,96,5,"https://www.airbnb.com/rooms/33629484"
"11875",33630812,35,"Marchmont",4,1,1,1,97,21,"https://www.airbnb.com/rooms/33630812"
"11876",33634082,181,"Marchmont",10,2,5,5,NA,0,"https://www.airbnb.com/rooms/33634082"
"11877",33637786,85,"Old Town",5,1,2,3,93,4,"https://www.airbnb.com/rooms/33637786"
"11878",33640964,130,"West End",2,1,1,1,100,2,"https://www.airbnb.com/rooms/33640964"
"11879",33641673,12,"New Town",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/33641673"
"11880",33648943,140,"Stockbridge",4,2,2,4,84,10,"https://www.airbnb.com/rooms/33648943"
"11881",33649841,120,"Leith",5,1,3,5,100,1,"https://www.airbnb.com/rooms/33649841"
"11882",33650126,60,"Leith",3,1,2,2,100,4,"https://www.airbnb.com/rooms/33650126"
"11883",33650299,60,"Leith",4,1,2,3,94,14,"https://www.airbnb.com/rooms/33650299"
"11884",33653282,120,"Morningside",6,2,2,3,100,8,"https://www.airbnb.com/rooms/33653282"
"11885",33654272,55,NA,5,1,2,1,88,5,"https://www.airbnb.com/rooms/33654272"
"11886",33654327,350,"Leith",7,2,3,2,NA,0,"https://www.airbnb.com/rooms/33654327"
"11887",33655876,70,"Haymarket",4,1,2,2,100,3,"https://www.airbnb.com/rooms/33655876"
"11888",33656507,60,"Leith",4,1,1,1,100,6,"https://www.airbnb.com/rooms/33656507"
"11889",33661213,60,"Leith",2,1,1,1,100,4,"https://www.airbnb.com/rooms/33661213"
"11890",33661571,45,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33661571"
"11891",33663174,900,"Newington",6,1,3,5,100,4,"https://www.airbnb.com/rooms/33663174"
"11892",33670330,330,NA,8,2.5,4,4,NA,0,"https://www.airbnb.com/rooms/33670330"
"11893",33672369,25,"Morningside",2,1,1,1,100,1,"https://www.airbnb.com/rooms/33672369"
"11894",33681346,70,"Leith",4,1,2,2,84,5,"https://www.airbnb.com/rooms/33681346"
"11895",33683847,48,"Leith",2,1,2,1,NA,0,"https://www.airbnb.com/rooms/33683847"
"11896",33684240,103,"Southside",2,1,1,1,94,7,"https://www.airbnb.com/rooms/33684240"
"11897",33692785,48,"Marchmont",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33692785"
"11898",33695765,279,"Southside",4,2,2,2,NA,0,"https://www.airbnb.com/rooms/33695765"
"11899",33697169,150,"Old Town",2,1,0,1,96,24,"https://www.airbnb.com/rooms/33697169"
"11900",33697719,245,"Newington",11,1.5,4,6,91,7,"https://www.airbnb.com/rooms/33697719"
"11901",33700503,423,"Haymarket",16,8,8,8,NA,0,"https://www.airbnb.com/rooms/33700503"
"11902",33701234,474,"Haymarket",9,9,9,9,NA,0,"https://www.airbnb.com/rooms/33701234"
"11903",33705681,423,"Haymarket",8,8,8,8,NA,0,"https://www.airbnb.com/rooms/33705681"
"11904",33705830,368,"Haymarket",14,7,7,7,NA,0,"https://www.airbnb.com/rooms/33705830"
"11905",33706344,40,"Marchmont",1,1,1,1,100,1,"https://www.airbnb.com/rooms/33706344"
"11906",33709809,145,"Marchmont",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33709809"
"11907",33711273,82,"Southside",4,2,2,2,100,4,"https://www.airbnb.com/rooms/33711273"
"11908",33712210,45,"Marchmont",2,1,1,1,95,4,"https://www.airbnb.com/rooms/33712210"
"11909",33712285,46,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33712285"
"11910",33715032,120,"Old Town",6,1,2,2,NA,0,"https://www.airbnb.com/rooms/33715032"
"11911",33716089,120,"New Town",4,1,2,3,100,3,"https://www.airbnb.com/rooms/33716089"
"11912",33727196,48,"Leith",2,1,1,1,88,8,"https://www.airbnb.com/rooms/33727196"
"11913",33731959,150,"Stockbridge",4,2,2,2,100,8,"https://www.airbnb.com/rooms/33731959"
"11914",33733376,80,"New Town",4,1,2,2,93,6,"https://www.airbnb.com/rooms/33733376"
"11915",33733567,180,"Cannonmills",2,1,1,2,NA,0,"https://www.airbnb.com/rooms/33733567"
"11916",33733570,400,"Cannonmills",3,1,1,2,NA,0,"https://www.airbnb.com/rooms/33733570"
"11917",33733574,200,"Cannonmills",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/33733574"
"11918",33733576,300,"Cannonmills",2,1,1,1,90,2,"https://www.airbnb.com/rooms/33733576"
"11919",33733580,450,"Cannonmills",4,1,1,3,NA,0,"https://www.airbnb.com/rooms/33733580"
"11920",33737337,179,"Marchmont",10,2,5,5,NA,0,"https://www.airbnb.com/rooms/33737337"
"11921",33741105,66,"Leith",4,1,1,1,98,10,"https://www.airbnb.com/rooms/33741105"
"11922",33742079,45,NA,4,1,2,2,98,11,"https://www.airbnb.com/rooms/33742079"
"11923",33742774,30,"Haymarket",2,1,1,1,100,6,"https://www.airbnb.com/rooms/33742774"
"11924",33745073,35,"Leith",2,1,1,1,100,3,"https://www.airbnb.com/rooms/33745073"
"11925",33746119,50,"Newington",2,1,1,1,95,4,"https://www.airbnb.com/rooms/33746119"
"11926",33746929,240,"Leith",12,2,3,9,NA,0,"https://www.airbnb.com/rooms/33746929"
"11927",33760773,67,"Old Town",3,1,2,2,100,7,"https://www.airbnb.com/rooms/33760773"
"11928",33761014,45,"Old Town",2,2,1,1,NA,0,"https://www.airbnb.com/rooms/33761014"
"11929",33762449,120,"Old Town",6,1,2,2,100,4,"https://www.airbnb.com/rooms/33762449"
"11930",33763496,242,"Old Town",1,1,2,4,NA,0,"https://www.airbnb.com/rooms/33763496"
"11931",33763543,242,"Old Town",5,1,2,4,NA,0,"https://www.airbnb.com/rooms/33763543"
"11932",33763561,215,"Old Town",4,1,1,2,NA,0,"https://www.airbnb.com/rooms/33763561"
"11933",33763985,100,"Southside",6,2,2,3,NA,0,"https://www.airbnb.com/rooms/33763985"
"11934",33768340,80,NA,4,1,2,2,100,3,"https://www.airbnb.com/rooms/33768340"
"11935",33772508,110,"Stockbridge",2,1,0,1,100,3,"https://www.airbnb.com/rooms/33772508"
"11936",33773273,40,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33773273"
"11937",33776882,69,"Old Town",3,1,1,2,95,4,"https://www.airbnb.com/rooms/33776882"
"11938",33780233,30,NA,2,1,1,1,95,4,"https://www.airbnb.com/rooms/33780233"
"11939",33782672,150,NA,4,1,1,1,NA,0,"https://www.airbnb.com/rooms/33782672"
"11940",33783210,35,"Newington",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/33783210"
"11941",33791341,102,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33791341"
"11942",33793109,120,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33793109"
"11943",33794072,75,"Newington",3,1,1,3,NA,0,"https://www.airbnb.com/rooms/33794072"
"11944",33798680,52,"Stockbridge",4,1,2,3,NA,0,"https://www.airbnb.com/rooms/33798680"
"11945",33799355,70,"New Town",2,1,1,1,100,4,"https://www.airbnb.com/rooms/33799355"
"11946",33803250,200,"Leith",3,1,2,3,NA,0,"https://www.airbnb.com/rooms/33803250"
"11947",33804014,220,"Leith",5,2,3,3,NA,0,"https://www.airbnb.com/rooms/33804014"
"11948",33807726,200,"Leith",2,1,1,2,NA,0,"https://www.airbnb.com/rooms/33807726"
"11949",33808293,360,"Leith",6,1,1,6,NA,0,"https://www.airbnb.com/rooms/33808293"
"11950",33820127,315,"Marchmont",12,2,6,6,80,1,"https://www.airbnb.com/rooms/33820127"
"11951",33821459,45,"Leith",2,1,1,2,100,2,"https://www.airbnb.com/rooms/33821459"
"11952",33821470,85,"Marchmont",2,1,1,2,80,1,"https://www.airbnb.com/rooms/33821470"
"11953",33822065,NA,"Leith",6,1,2,2,97,7,"https://www.airbnb.com/rooms/33822065"
"11954",33824163,100,"West End",4,1,2,2,100,4,"https://www.airbnb.com/rooms/33824163"
"11955",33825558,100,"Southside",4,2,2,2,92,5,"https://www.airbnb.com/rooms/33825558"
"11956",33825793,63,"Leith",3,1,2,2,91,7,"https://www.airbnb.com/rooms/33825793"
"11957",33827591,34,"Haymarket",2,1,1,1,90,18,"https://www.airbnb.com/rooms/33827591"
"11958",33827746,37,"Haymarket",2,1,1,1,94,17,"https://www.airbnb.com/rooms/33827746"
"11959",33828178,40,NA,2,1,1,1,85,4,"https://www.airbnb.com/rooms/33828178"
"11960",33830995,95,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33830995"
"11961",33831539,45,NA,2,1,1,1,98,12,"https://www.airbnb.com/rooms/33831539"
"11962",33833188,120,"Leith",6,2,2,5,100,1,"https://www.airbnb.com/rooms/33833188"
"11963",33841640,250,NA,5,1,3,4,NA,0,"https://www.airbnb.com/rooms/33841640"
"11964",33845382,35,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33845382"
"11965",33845813,64,"Morningside",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/33845813"
"11966",33847483,98,"Haymarket",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/33847483"
"11967",33849724,39,"West End",2,1,1,1,91,28,"https://www.airbnb.com/rooms/33849724"
"11968",33850973,85,NA,4,1,2,2,100,3,"https://www.airbnb.com/rooms/33850973"
"11969",33852526,25,NA,1,1,1,1,NA,0,"https://www.airbnb.com/rooms/33852526"
"11970",33865307,20,"Haymarket",1,1,1,1,99,15,"https://www.airbnb.com/rooms/33865307"
"11971",33869291,30,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33869291"
"11972",33870773,20,"Marchmont",1,1,1,1,93,9,"https://www.airbnb.com/rooms/33870773"
"11973",33872299,34,"Leith",2,1,1,1,94,7,"https://www.airbnb.com/rooms/33872299"
"11974",33875329,27,NA,2,1,1,0,95,11,"https://www.airbnb.com/rooms/33875329"
"11975",33875540,171,NA,6,2,5,5,NA,0,"https://www.airbnb.com/rooms/33875540"
"11976",33877402,200,"Old Town",4,1,2,3,80,1,"https://www.airbnb.com/rooms/33877402"
"11977",33877714,75,NA,4,1,2,2,100,1,"https://www.airbnb.com/rooms/33877714"
"11978",33889049,30,"Leith",2,1,1,0,89,7,"https://www.airbnb.com/rooms/33889049"
"11979",33889250,NA,"Leith",2,1,1,1,93,6,"https://www.airbnb.com/rooms/33889250"
"11980",33889353,60,NA,2,1,1,1,90,4,"https://www.airbnb.com/rooms/33889353"
"11981",33890296,100,"Newington",3,1,1,3,100,1,"https://www.airbnb.com/rooms/33890296"
"11982",33893262,216,"Newington",10,2,5,5,NA,0,"https://www.airbnb.com/rooms/33893262"
"11983",33894414,101,"Newington",6,1,3,3,100,2,"https://www.airbnb.com/rooms/33894414"
"11984",33895803,120,"Bruntsfield",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/33895803"
"11985",33897848,150,"Leith",8,2,4,4,93,8,"https://www.airbnb.com/rooms/33897848"
"11986",33898721,45,"New Town",2,1,1,1,94,14,"https://www.airbnb.com/rooms/33898721"
"11987",33901221,60,"New Town",2,1,1,2,100,4,"https://www.airbnb.com/rooms/33901221"
"11988",33902869,135,"Morningside",5,1,2,2,NA,0,"https://www.airbnb.com/rooms/33902869"
"11989",33906053,180,"Southside",5,2,2,3,100,1,"https://www.airbnb.com/rooms/33906053"
"11990",33907275,110,NA,2,1,2,1,100,1,"https://www.airbnb.com/rooms/33907275"
"11991",33907668,130,"Leith",6,2,3,3,70,4,"https://www.airbnb.com/rooms/33907668"
"11992",33909831,100,"Cannonmills",4,2,2,2,NA,0,"https://www.airbnb.com/rooms/33909831"
"11993",33919295,70,"Leith",4,1,2,2,97,7,"https://www.airbnb.com/rooms/33919295"
"11994",33921440,108,"Cannonmills",6,1,3,4,80,2,"https://www.airbnb.com/rooms/33921440"
"11995",33922282,50,"Southside",2,1.5,1,1,NA,0,"https://www.airbnb.com/rooms/33922282"
"11996",33924503,500,"New Town",4,2,2,3,NA,0,"https://www.airbnb.com/rooms/33924503"
"11997",33935502,200,"Leith",8,2,3,6,96,9,"https://www.airbnb.com/rooms/33935502"
"11998",33937619,20,"Leith",4,1.5,1,3,96,5,"https://www.airbnb.com/rooms/33937619"
"11999",33938510,20,"Leith",3,1.5,1,3,84,5,"https://www.airbnb.com/rooms/33938510"
"12000",33939209,170,"Old Town",6,2,3,3,NA,0,"https://www.airbnb.com/rooms/33939209"
"12001",33939893,150,"New Town",4,1,2,2,100,1,"https://www.airbnb.com/rooms/33939893"
"12002",33954337,999,"New Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33954337"
"12003",33956941,39,"Bruntsfield",6,1,3,3,100,2,"https://www.airbnb.com/rooms/33956941"
"12004",33959803,80,"West End",4,2,2,3,100,3,"https://www.airbnb.com/rooms/33959803"
"12005",33962031,239,"Old Town",5,1,3,3,NA,0,"https://www.airbnb.com/rooms/33962031"
"12006",33964957,140,"Leith",5,1,2,2,100,1,"https://www.airbnb.com/rooms/33964957"
"12007",33976251,134,"Southside",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33976251"
"12008",33979339,100,"Haymarket",5,2,3,3,93,3,"https://www.airbnb.com/rooms/33979339"
"12009",33979499,208,"Marchmont",3,1,2,2,60,1,"https://www.airbnb.com/rooms/33979499"
"12010",33980214,210,"Marchmont",3,1,1,1,NA,0,"https://www.airbnb.com/rooms/33980214"
"12011",33980221,232,"Marchmont",4,1,2,3,NA,0,"https://www.airbnb.com/rooms/33980221"
"12012",33980250,231,"Old Town",4,1,2,3,NA,0,"https://www.airbnb.com/rooms/33980250"
"12013",33980305,264,"Marchmont",6,1,3,4,NA,0,"https://www.airbnb.com/rooms/33980305"
"12014",33980336,267,"Marchmont",5,1,2,3,NA,0,"https://www.airbnb.com/rooms/33980336"
"12015",33980360,241,"Marchmont",4,1,2,3,NA,0,"https://www.airbnb.com/rooms/33980360"
"12016",33980371,226,"Marchmont",3,1,1,1,NA,0,"https://www.airbnb.com/rooms/33980371"
"12017",33980394,222,"Old Town",3,1,1,1,NA,0,"https://www.airbnb.com/rooms/33980394"
"12018",33980447,222,"Marchmont",4,1,2,3,NA,0,"https://www.airbnb.com/rooms/33980447"
"12019",33980478,233,"Marchmont",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/33980478"
"12020",33980499,226,"Marchmont",3,1,1,1,NA,0,"https://www.airbnb.com/rooms/33980499"
"12021",33980534,225,"Marchmont",4,1,1,2,NA,0,"https://www.airbnb.com/rooms/33980534"
"12022",33980559,214,"Newington",3,1,1,1,NA,0,"https://www.airbnb.com/rooms/33980559"
"12023",33980581,241,"Marchmont",5,1,2,4,NA,0,"https://www.airbnb.com/rooms/33980581"
"12024",33985233,89,"Leith",4,1,2,3,96,5,"https://www.airbnb.com/rooms/33985233"
"12025",33986921,130,"West End",4,0,2,2,NA,0,"https://www.airbnb.com/rooms/33986921"
"12026",33989060,100,"Leith",5,1,2,2,73,3,"https://www.airbnb.com/rooms/33989060"
"12027",33993656,49,"Old Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/33993656"
"12028",33994950,200,"Leith",10,1.5,3,8,NA,0,"https://www.airbnb.com/rooms/33994950"
"12029",33995610,150,NA,8,1.5,3,6,NA,0,"https://www.airbnb.com/rooms/33995610"
"12030",33999273,128,"Southside",5,2,2,3,96,14,"https://www.airbnb.com/rooms/33999273"
"12031",34007531,80,"Haymarket",3,1,1,2,NA,0,"https://www.airbnb.com/rooms/34007531"
"12032",34007876,100,"New Town",4,1,2,3,100,6,"https://www.airbnb.com/rooms/34007876"
"12033",34007884,280,"Old Town",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/34007884"
"12034",34007893,218,"Tollcross",6,2,3,3,NA,0,"https://www.airbnb.com/rooms/34007893"
"12035",34008164,200,"New Town",4,1.5,2,2,95,4,"https://www.airbnb.com/rooms/34008164"
"12036",34008392,200,NA,8,3,4,6,NA,0,"https://www.airbnb.com/rooms/34008392"
"12037",34011035,80,"Old Town",4,1,2,2,98,11,"https://www.airbnb.com/rooms/34011035"
"12038",34013147,500,"Old Town",4,1,0,4,NA,0,"https://www.airbnb.com/rooms/34013147"
"12039",34013488,500,"Old Town",6,0,0,6,NA,0,"https://www.airbnb.com/rooms/34013488"
"12040",34016578,40,"Southside",2,1,1,1,87,3,"https://www.airbnb.com/rooms/34016578"
"12041",34019914,79,"Leith",4,1,2,2,100,1,"https://www.airbnb.com/rooms/34019914"
"12042",34031402,96,"West End",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34031402"
"12043",34031429,90,"West End",2,1,1,1,80,1,"https://www.airbnb.com/rooms/34031429"
"12044",34031458,110,"West End",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34031458"
"12045",34031504,130,"West End",4,1,1,2,NA,0,"https://www.airbnb.com/rooms/34031504"
"12046",34031520,120,"West End",4,1,1,2,NA,0,"https://www.airbnb.com/rooms/34031520"
"12047",34031589,78,"Leith",4,1,1,2,NA,0,"https://www.airbnb.com/rooms/34031589"
"12048",34032030,150,"West End",2,1,1,2,NA,0,"https://www.airbnb.com/rooms/34032030"
"12049",34032056,140,"West End",4,1,1,2,NA,0,"https://www.airbnb.com/rooms/34032056"
"12050",34032098,174,"West End",2,1,1,2,NA,0,"https://www.airbnb.com/rooms/34032098"
"12051",34032129,155,"West End",2,1,1,2,NA,0,"https://www.airbnb.com/rooms/34032129"
"12052",34033526,50,"Leith",2,1,1,1,100,1,"https://www.airbnb.com/rooms/34033526"
"12053",34037569,200,"Old Town",4,2,2,2,NA,0,"https://www.airbnb.com/rooms/34037569"
"12054",34039153,150,"West End",6,1,3,3,NA,0,"https://www.airbnb.com/rooms/34039153"
"12055",34047724,60,NA,4,2,2,2,100,2,"https://www.airbnb.com/rooms/34047724"
"12056",34048133,80,"Haymarket",4,1.5,2,2,98,8,"https://www.airbnb.com/rooms/34048133"
"12057",34048592,190,"Bruntsfield",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/34048592"
"12058",34051234,80,"Newington",5,1,3,3,95,4,"https://www.airbnb.com/rooms/34051234"
"12059",34060697,200,"Marchmont",6,2,2,3,100,2,"https://www.airbnb.com/rooms/34060697"
"12060",34061918,35,NA,2,1,1,1,93,3,"https://www.airbnb.com/rooms/34061918"
"12061",34072495,300,"Leith",5,1,2,4,100,2,"https://www.airbnb.com/rooms/34072495"
"12062",34072609,48,"Haymarket",2,1,0,1,80,1,"https://www.airbnb.com/rooms/34072609"
"12063",34075095,65,NA,2,1,1,2,100,2,"https://www.airbnb.com/rooms/34075095"
"12064",34080483,50,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34080483"
"12065",34084148,80,"Newington",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/34084148"
"12066",34091073,90,"Cannonmills",4,1,1,2,100,1,"https://www.airbnb.com/rooms/34091073"
"12067",34102160,120,"Stockbridge",4,1,2,2,NA,0,"https://www.airbnb.com/rooms/34102160"
"12068",34102215,250,"New Town",4,3,2,2,NA,0,"https://www.airbnb.com/rooms/34102215"
"12069",34103758,85,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34103758"
"12070",34106329,120,"West End",4,1,1,2,NA,0,"https://www.airbnb.com/rooms/34106329"
"12071",34106383,150,"West End",4,1,1,2,NA,0,"https://www.airbnb.com/rooms/34106383"
"12072",34106423,130,"West End",4,1,1,2,NA,0,"https://www.airbnb.com/rooms/34106423"
"12073",34106818,95,"West End",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/34106818"
"12074",34106865,85,"West End",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/34106865"
"12075",34106905,75,"West End",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/34106905"
"12076",34107860,150,"West End",3,1,1,2,NA,0,"https://www.airbnb.com/rooms/34107860"
"12077",34107902,140,"West End",3,1,1,2,NA,0,"https://www.airbnb.com/rooms/34107902"
"12078",34108009,95,"West End",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34108009"
"12079",34108068,140,"West End",3,1,1,2,NA,0,"https://www.airbnb.com/rooms/34108068"
"12080",34108263,87,"Haymarket",6,1,3,3,100,6,"https://www.airbnb.com/rooms/34108263"
"12081",34108619,45,"Morningside",1,1,1,1,NA,0,"https://www.airbnb.com/rooms/34108619"
"12082",34109984,85,"Cannonmills",4,1.5,2,2,100,2,"https://www.airbnb.com/rooms/34109984"
"12083",34110916,140,"Marchmont",10,2,5,5,NA,0,"https://www.airbnb.com/rooms/34110916"
"12084",34112327,31,NA,2,1,1,1,91,9,"https://www.airbnb.com/rooms/34112327"
"12085",34115869,110,NA,4,1,2,2,100,2,"https://www.airbnb.com/rooms/34115869"
"12086",34117923,55,"Marchmont",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34117923"
"12087",34117969,70,"Leith",3,1,2,2,100,5,"https://www.airbnb.com/rooms/34117969"
"12088",34119291,179,"Southside",2,1,1,1,100,1,"https://www.airbnb.com/rooms/34119291"
"12089",34119674,50,"Haymarket",2,1,1,1,100,3,"https://www.airbnb.com/rooms/34119674"
"12090",34125391,30,"Marchmont",1,1,1,1,95,4,"https://www.airbnb.com/rooms/34125391"
"12091",34132876,30,NA,3,1,1,2,100,2,"https://www.airbnb.com/rooms/34132876"
"12092",34134267,50,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34134267"
"12093",34134656,55,"Haymarket",4,1,2,2,97,6,"https://www.airbnb.com/rooms/34134656"
"12094",34135768,100,"West End",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34135768"
"12095",34135942,114,"West End",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34135942"
"12096",34137423,50,"Leith",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34137423"
"12097",34137548,109,"Stockbridge",6,1,1,3,88,5,"https://www.airbnb.com/rooms/34137548"
"12098",34137824,125,"Leith",6,1,3,3,NA,0,"https://www.airbnb.com/rooms/34137824"
"12099",34138316,40,"Stockbridge",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34138316"
"12100",34146815,15,NA,1,1,1,1,NA,0,"https://www.airbnb.com/rooms/34146815"
"12101",34148367,51,NA,4,1,2,2,92,10,"https://www.airbnb.com/rooms/34148367"
"12102",34150797,100,"Haymarket",4,2,2,1,NA,0,"https://www.airbnb.com/rooms/34150797"
"12103",34150906,100,NA,6,1,2,4,NA,0,"https://www.airbnb.com/rooms/34150906"
"12104",34152354,39,"Haymarket",3,2,2,2,95,4,"https://www.airbnb.com/rooms/34152354"
"12105",34158448,95,"New Town",2,1,1,1,NA,0,"https://www.airbnb.com/rooms/34158448"
"12106",34159466,45,"Haymarket",2,1,1,1,90,10,"https://www.airbnb.com/rooms/34159466"
"12107",34162819,NA,NA,8,1,4,4,NA,0,"https://www.airbnb.com/rooms/34162819"
"12108",34162979,159,"Haymarket",6,1,2,2,NA,0,"https://www.airbnb.com/rooms/34162979"
"12109",34163570,100,"Old Town",5,1,2,3,100,5,"https://www.airbnb.com/rooms/34163570"
"12110",34163771,110,"Leith",6,2,3,5,100,1,"https://www.airbnb.com/rooms/34163771"
"12111",34165459,125,"Cannonmills",6,2,3,3,100,4,"https://www.airbnb.com/rooms/34165459"
"12112",34168270,NA,"Marchmont",16,2,4,21,NA,0,"https://www.airbnb.com/rooms/34168270"
